tt1043842			662			Japan		1.85:1
tt1043822						Serbia	 Serbia	1.78:1
tt1043813						United States	 Canada	
tt1043726	70000000	18848538	61279452	8868318		United States	 Bulgaria	2.35:1
tt10436228						United States		
tt1043451		879913	13125579	602850		India	 India	1.85:1
tt10431500			17163660			Turkey	 Turkey	2.35:1
tt1042877	12000000	8195551	8883644	3445559		United States	 USA	2.35:1
tt10418662			154608			United States	 Canada	
tt1041829	40000000	163958031	317375031	33627598		United States	 USA	2.39:1
tt10411158						India		
tt10409498	5000000	9138	903797	3389		France	 France	2.39:1
tt10404944	13000000		18066143			France	 France	2.39:1
tt1039960	800000		705327			Brazil	 Brazil	1.85:1
tt1039652			2795399			Spain	 Mexico	2.35:1
tt1039647	200000					Canada	 Canada	
tt10394738			360747			Sweden	 Germany	1.85:1
tt10393870			1924567			India	 India	
tt1038988	1500000		32511655			Spain	 Spain	1.85:1
tt1038919	40000000	67061228	136333522	20686423		United States	 USA	2.35:1
tt1038686	26000000	40168080	67918658	17501625		United States	 USA	2.35:1
tt10384744			7365986			Argentina	 Argentina	2.35:1
tt10380768						United States	 USA	
tt1038043	10000000	9580	2033946	4531		Sweden	 Thailand	2.35:1
tt1037850			8968358			Hong Kong		2.35:1
tt1037705	80000000	94835059	157107755	32789494		United States	 USA	2.39:1
tt1037218		1664	1117269	1020		United Kingdom	South Africa	2.35:1
tt10370710	5000000	3034775	12716473	138424		Norway	 Norway	1.85:1
tt10366460	10000000		1911296			France	 USA	1.85:1
tt10362466		2386483	47990414	422899		United States	 USA	2.39:1
tt10361016						United States	 USA	1.78:1
tt10360862			227068			Tunisia	Belgium	2.39:1
tt10359446						United States		
tt10358198						United States		2.39:1
tt1035736	23000000	6113834	50812934	406768		France	 France	2.35:1
tt1035730		294014	1863939	12439		Germany	 Germany	2.35:1
tt10350922			623913			India		
tt10350626						India	 India	2.35:1
tt10345590						France	 France	2.39:1
tt10344522		837849	864091	298358		Canada	 USA	2.39:1
tt10344410						United States	 USA	2.00:1
tt1034415	20000000	2483472	7942093	184037		Italy	 Italy	1.85:1
tt1034389	25000000	19490041	37989684	8684464		United Kingdom	 UK	2.35:1
tt1034385	8500000		737478			Spain	 Spain	2.35:1
tt1034331	60000000	40081410	79498846	16288361		United States	 USA	2.35:1
tt1034325		73361		18535		United States	 USA	2.35:1
tt1034314	7500000	122082	10109659			Finland	 Australia	2.35:1
tt1034306	500000		2682733			Ireland	Ireland	2.35:1
tt1034303	32000000	28644813	51262751	123513		United States	Lithuania	1.85:1
tt10342730	20000000	23216862	40618920	8750034		United States	 Canada	2.35:1
tt10342228	2500000					United States		
tt10341034			9738741			France	 France	2.39:1
tt10340562			3266724			India		2.35:1
tt1034032	50000000	20534907	40828540	9156057		United States	 USA	1.85:1
tt10338160						United States	 Canada	
tt1033643	35000000	80277646	219375562	20172474		United States	 USA	2.35:1
tt1033575	20000000	82584160	177243185	1190096		United States	 USA	2.35:1
tt1033483	3500000					Morocco	Morocco	2.35:1
tt10334148		282500	964832	88559		United Kingdom	 UK	2.39:1
tt10333912						India		
tt10333426						United States	 Croatia	2.39:1
tt10332588						United States	 USA	1.78:1
tt10332508						United States		2.39:1
tt10329614		90050	361699	34299		United Kingdom	 UK	1.33:1
tt10329134	50000000					Taiwan	 Taiwan	
tt10329042						United States	 USA	
tt1032856		3054457	14587587	67492		Israel	 Israel	1.85:1
tt1032846	590000	1198208	10174839	51712		Romania	 Romania	2.35:1
tt1032825		25423	1451343	6224		United States	 USA	2.35:1
tt1032821		887918	964920	85046		United States		
tt1032819			17835			United States	 USA	2.35:1
tt1032815	18000000	14800725	15821907	4919433		United States	 Canada	1.85:1
tt10327830						United States	 USA	
tt1032755	18000000	5700626	25740863	144701		United Kingdom	 UK	2.35:1
tt1032751	42000000	5666340	11103434	3048665		New Zealand	 New Zealand	2.35:1
tt10327354						United States	 USA	
tt10327252	18000000	44539245	76994245	12551220		United States	 USA	1.85:1
tt10324144			734514			India		2.39:1
tt10324122						United States	 Canada	2.00:1
tt10323676	50000000	1035265	2122288	560678		United States	 Romania	2.35:1
tt10323338						United States	 USA	
tt10322274						Germany	 Brazil	
tt10320050			1393085			Turkey	 Turkey	
tt1031969	15000000	6409528	8808935	2636048		United States	 USA	1.85:1
tt10314462						United States	 Canada	
tt10314450		1003700	1045873	209394		United States	 Canada	2.39:1
tt10313176						United States	 Canada	
tt10313066						United States	 USA	
tt1031283						United States		
tt1031280		14154	522497	9517		United States	 USA	2.35:1
tt1031241			159640			United Kingdom	 UK	1.85:1
tt10310140		278378	1651413	108305		United Kingdom	 Canada	2.39:1
tt10309906			6574905			India		
tt10309902			181375			India		
tt0969653	250000					United States	 USA	2.35:1
tt10308928	15000000		638221			United States	 Puerto Rico	2.39:1
tt10308632						India	Mumbai	
tt10307440						Canada	 Canada	2.35:1
tt10304142	80000000	14947969	31245810	6444896		United States	 USA	2.39:1
tt10303430						United States	 USA	2.35:1
tt10303324	3500000		220371			United States	 USA	
tt10298810	200000000	118307188	226425420	50577961		United States	 USA	2.39:1
tt10295212						India	 India	
tt10294164						Iran	 Iran	
tt10293938						United States	 USA	
tt1029360	35000000	47425125	95437994	22620386		United States	 Canada	2.39:1
tt10293406			271009			New Zealand	 New Zealand	2.39:1
tt1029241	4100000		156944			France	 Thailand	2.35:1
tt1029235	50000000		15384282			Norway	 UK	2.35:1
tt1029234	3390000		1149138			France	 Canada	1.85:1
tt1029231	1150000000	2191534	4170204	1049560		India	 India	2.35:1
tt1029134			150278			United States	 USA	2.35:1
tt1029120		1836515	1923800	805219		United States	 USA	2.35:1
tt10288566			12742455			Denmark	 Denmark	2.00:1
tt10287954						Italy	Malta	2.39:1
tt1028576	35000000	59713955	60321861	12694770		United States	 USA	2.35:1
tt1028532	16000000		46749646			United Kingdom	 USA	1.85:1
tt1028528			31126421			United States	 USA	2.35:1
tt10280296						India	 UK	
tt10280276						India	 India	
tt10279362		741895	1556763			Canada	 France	2.39:1
tt1027862	21000000	16289867	17635397	6230669		United States	 USA	2.35:1
tt1027718	70000000	52474616	134748021	19011188		United States	 USA	2.39:1
tt10276470						United States	 Canada	2.00:1
tt10274284						United States	 USA	2.39:1
tt10272534		50027	323829	8945		France		1.33:1
tt10272386	6000000	2122771	24375714			United Kingdom	 UK	2.39:1
tt10268488	40000000					United States	 Thailand	2.00:1
tt10266874						United States	 Canada	
tt10265034		2577830	3164246	899810		United States	 Canada	1.66:1
tt10264340	10000					United States	 USA	
tt10263320			1292474			Turkey	 Turkey	
tt10262648		205843	2612566	9514		Finland	 Russia	2.39:1
tt10262630						South Korea		
tt1025100	138000000	48546770	173469516	20552372		China	 Colombia	1.85:1
tt1024943		3597372	39997274	1500000		India	 India	2.35:1
tt1024810						Spain	 Spain	1.33:1
tt1024715	3000000	2926565	3982459	1319286		United States	 USA	
tt1024648	44500000	136025503	232325503	19458109		United Kingdom	 Turkey	2.39:1
tt10243992						United States	 USA	2.39:1
tt1024255	20000000		21972336			United States	 UK	1.85:1
tt10242388			5950199			United States	 USA	2.00:1
tt1023500	4000000		179836			United Kingdom	 UK	2.35:1
tt1023490	5700000	240159	11260366	13867		Italy	 Italy	2.35:1
tt1023481	17500000	58017783	150988382	18908826		United States	 USA	1.85:1
tt1023441		1621226	6055859	44454		France		2.35:1
tt10234362						United States		
tt10233448						Japan		
tt10231312						United States		
tt1023114	30000000	2701859	24172201	1218868		United States	 Bulgaria	2.35:1
tt1023111	20000000	24850922	41627431	8603195		United States	 USA	2.35:1
tt10230994						Italy	 Greece	1.85:1
tt10230426						India		1.85:1
tt10230422						India		
tt10230414						India		
tt10230404						India		
tt10229558		157252	463279	60379		United States	 USA	2.39:1
tt10228168		218329	5848555	21151		Japan		2.39:1
tt10228134			238524			United States	 Bulgaria	2.39:1
tt1022603	7500000	32391374	60800444	834501		United States	 USA	2.35:1
tt10223460	23000000	22438180	50458060	7949980		Japan	 USA	2.39:1
tt10222764						United States		
tt10220588						South Korea		
tt10218912	10000					United States	 USA	
tt10214826	20000		4454			India		
tt1021004			269831			Turkey	Tire	1.85:1
tt1020938		7320323	10219306	2160460		France	 Mongolia	1.85:1
tt1020937			3811744			India		
tt1020885			3276702			United Kingdom	 UK	2.35:1
tt10208198		216494	25775371	78655		South Korea	 South Korea	2.39:1
tt1020773	7000000	1373975	7736632	77937		France	 Italy	1.85:1
tt10207090						United States	 Bulgaria	
tt1020558	12000000	123570	6890432	42826		United Kingdom	 UK	2.35:1
tt1020543	3500000		36756			United States	 Bulgaria	1.85:1
tt1020530		7321	3984669	5824		United Kingdom	 UK	2.35:1
tt1020072	20000000	52076908	66787908	571450		United Kingdom	 USA	2.35:1
tt1020055						United States	Romania	1.85:1
tt10199914						United States	 USA	2.39:1
tt10199640		196258	1591621	10008		Russia	 Russia	1.85:1
tt10199590		330181	22342519	24154		France	 France	2.35:1
tt10199586			407933			France	 Senegal	1.66:1
tt10196464			9727			India		
tt10196398			16955924			France	 France	2.39:1
tt1019452	7000000	9228768	31430334	251337		United Kingdom	Czech Republic	1.85:1
tt10189514	150000000					India	 India	
tt1018818	11500000		69564			United States	 USA	2.35:1
tt1018785	27000000	44089964	44352417	10678430		United States	 Greece	1.85:1
tt10187680			269095			India		
tt1018765	28000000	7002261	8527658	3238433		United States	Puerto Rico	1.85:1
tt10187208			3704685			United Kingdom	 Finland	2.35:1
tt1018501						Turkey	 Turkey	
tt10183988						United States	 Canada	
tt10183816						United States	 Canada	2.00:1
tt10182822		35613	36567	5317		Italy	 Italy	2.40:1
tt1017464	8500000		319421			United States	 Canada	1.85:1
tt1017460	30000000	17010170	27127620	7385277		Canada	 Canada	1.85:1
tt1017456		1367024	24503269	802254		India	South Africa	2.35:1
tt1017451	10000000	3573673	4681651	805115		United States	 USA	2.35:1
tt10168312						United States		2.20:1
tt10166602						United States	 USA	2.00:1
tt1016301			1028290			Spain	 Spain	1.85:1
tt1016290			22036607			Japan		1.85:1
tt1016268		4071700	4854164	76639		United States		1.85:1
tt10161886			187430			United States	 USA	2.39:1
tt1016075	18000000	22455510	77211836	10011682		United States	 USA	2.35:1
tt10155932						United States	 UK	2.39:1
tt1015474						United States	 Bulgaria	1.78:1
tt10152736			791744			India		
tt10148174						United States	 USA	
tt1014809		130441	130441	7246		United States	 Italy	1.85:1
tt1014806						United States	 USA	1.85:1
tt1014775	20000000	94514402	149292488	29300465		United States	 USA	2.35:1
tt1014763	50000000	1224330	12951093	621812		Czech Republic	 Czech Republic	2.35:1
tt1014762			1856993			France		1.78:1
tt1014759	200000000	334191110	1025468216	116101023		United States	 UK	1.85:1
tt10147546						United States	 USA	1.78:1
tt1014672			3773555			India		
tt10145122			56573047			Germany	 Germany	2.39:1
tt10140028						United States	 USA	
tt1013860	20000000	1186538	5782515	754779		United States	 USA	2.35:1
tt1013753	20000000	31841299	54589558	1453844		United States	 USA	1.85:1
tt1013752	85000000	155064265	360366870	70950500		United States	Dominican Republic	2.39:1
tt1013743	117000000	76423035	261989769	20139985		United States	 Austria	2.39:1
tt10131024			714373			United States	 USA	2.35:1
tt1012804	7000000	2345941	2674090	63361		United States	 USA	2.39:1
tt10127684						France		2.35:1
tt10126136						United Kingdom		1.85:1
tt10121392						United States	 USA	2.39:1
tt1010271						United States	 USA	1.85:1
tt1010048	15000000	141319928	378410542	360018		United Kingdom	 India	2.35:1
tt10098620						United Kingdom	 UK	
tt10098288			2306525			India		2.39:1
tt10096842						United States		2.00:1
tt10095582			524771			United States	 USA	1.37:1
tt1009017	1000000		65379			United States	 USA	1.85:1
tt10083640						India		
tt10083340		592000	3271210			India	 India	2.39:1
tt10083174						United States	 USA	1.78:1
tt1008108						United Kingdom	 UK	
tt10075318						Turkey	 Turkey	
tt1007029	13000000	30017992	115890699	220409		United Kingdom	 UK	2.35:1
tt1007028	24000000	31457946	42784344	10065630		United States	 USA	1.85:1
tt10069398						Norway	 Norway	
tt10065694			7792716			United States	 USA	2.39:1
tt10062556						India		
tt10062292						United States	 USA	
tt10060094						United States	 Canada	2.00:1
tt10059518	33000000	20831465	44331465	601032		United Kingdom	 USA	2.39:1
tt10050772						United States		
tt10042260						India		
tt10039344	6500000	25621766	48021766	8865082		United States	 USA	2.39:1
tt10037014			24565			United States	 USA	1.85:1
tt1003034		828	167938	828		Ireland	 Ireland	2.35:1
tt10028196	1800000000	3401324	12093536	1486924		India	 India	2.39:1
tt10023286			47029			United States	 USA	1.85:1
tt10023178						United States		
tt10023024			5120794			India		2.35:1
tt10023022		318877	318877	162098		United States	 USA	2.39:1
tt10016180	30000000	15342746	30842746	4705527		United States	 USA	2.39:1
tt1001562	7500000	4161625	4161625	2116692		United States	 USA	1.85:1
tt1001526	130000000	148415853	321885765	46016833		United States		2.39:1
tt1001508	40000000	93953653	178866158	27785487		Germany	 USA	2.35:1
tt1001482						United States	 USA	1.78:1
tt10009170						United States		
tt10008784						United States	 USA	
tt1000774	65000000	152647258	418765519	57038404		United States	 USA	1.85:1
tt1000734						United Kingdom	 UK	1.33:1
tt10006006						United States	 Romania	
tt10003008	3500000	1637548	4311042	403852		United States	 USA	2.39:1
tt0999913	25000000	10324441	11168712	5123760		United States	 USA	2.39:1
tt0997246		116372	220360	7863		Iran	 Iran	1.78:1
tt0997152	21800000		716580			United States	 USA	2.35:1
tt0997047		45610425	51549674	13601419		United States	 USA	2.35:1
tt0996979						United States	 USA	2.35:1
tt0996967						United States	 USA	2.35:1
tt0996605		104567	2996312	20488		France	 France	1.85:1
tt0995868		57046	7846608	7226		United States	 Brazil	2.35:1
tt0995851						Australia	 Australia	2.35:1
tt0995829		48334	2728869	3241		Argentina	 Uruguay	1.85:1
tt0995752	8247000	457380	11283337	301226		India	 India	2.35:1
tt0995740			797693			India		
tt0995718			698960			India		
tt0995039	20000000	13367624	27090159	5012315		United States	 USA	1.85:1
tt0995035			4862092			India		
tt0995031		1097797	19073095	512000		India	 India	2.35:1
tt0994314						Japan		1.78:1
tt0993846	100000000	116900694	406878233	18361578		United States	 Italy	2.39:1
tt0993842	30000000	40259119	63782078	12370549		United States	 Finland	2.35:1
tt0993840	70000000					United States	 USA	1.78:1
tt0993789		1060922	7356393	63837		France	 France	2.35:1
tt0992911	8000000	5151	6177725	3271		Hong Kong	 Hong Kong	2.35:1
tt0991346		476032	13236817	330246		India		
tt0990407	120000000	98780042	227817248	33526876		United States	 USA	2.35:1
tt0989757	25000000	80014842	114984666	30468614		United States	 USA	2.35:1
tt0989000	25000	172605	1294176	13385		United States	 USA	1.85:1
tt0988849	900000	19367	694422	4744		United Kingdom	 Spain	1.85:1
tt0988824						Japan		
tt0988820						United Kingdom	 UK	1.33:1
tt0988818						Japan		1.33:1
tt0988595	30000000	76808654	162655351	23007725		United States	 USA	2.39:1
tt0988108			7205			Estonia	 Estonia	1.85:1
tt0988047	22000000	23530831	27675014	7868465		United States	Morocco	2.39:1
tt0988045	90000000	209028679	524028679	62304277		United States	 UK	1.85:1
tt0986264		1223869	21897373	352568		India	 India	2.35:1
tt0986263	80000000	38577772	122444772	14902692		United States	 USA	2.35:1
tt0986233	1500000	154084	3185113	1980		United Kingdom	 Northern Ireland	2.35:1
tt0985699	75000000	83077833	201545517	21027007		United States	 Germany	1.85:1
tt0985694	10500000	26593646	45491656	11416164		United States	 USA	1.85:1
tt0985344						Japan		
tt0985058	32000000		81305			Sweden		1.85:1
tt0985025	4300000		772687			Finland	 Finland	2.35:1
tt0984200	10000000		304127			United Kingdom	 UK	2.35:1
tt0983983						United Kingdom		
tt0983946	7000000	27309289	49447308	12310420		United States	 Fiji	2.39:1
tt0983514						United States		1.78:1
tt0983213	5000000		256851			Japan		1.85:1
tt0983193	135000000	77591831	373993951	9720993		United States	 New Zealand	2.39:1
tt0981227	10000000	31487293	33556631	11311751		United States	 USA	1.85:1
tt0981072	15000000	266967	287567	183088		United States	 USA	1.85:1
tt0980970	155000000	104386950	415686217	24005069		United States	 New Zealand	2.39:1
tt0979434	17000000	24719879	24719879	10652297		United States	 USA	2.35:1
tt0979432						United States	 USA	
tt0978764	82000000	36392502	89792502	19058199		United States	Canada	2.39:1
tt0978762	8240000		1740429			Australia	 Australia	1.85:1
tt0978759	1000000	2511476	5457664	70234		United States	 USA	1.85:1
tt0978649		40349	3605671	7039		Turkey	 Turkey	1.85:1
tt0977855	22000000	9540691	25806953	651082		United States	 Jordan	2.35:1
tt0977214	7000000		676860			United States	 Bulgaria	1.85:1
tt0976247	6000000	52132	52132	5971		United States	Australia	1.85:1
tt0976246			763728			France	 USA	2.35:1
tt0976238	35000000	49492060	96753696	16894511		United States	 USA	1.85:1
tt0976222	20000000	5210988	12225023	2231273		United States	 USA	2.35:1
tt0976192						United States		
tt0976060		351059	1194397	23030		France	 Japan	1.85:1
tt0976051	32000000	34194407	108902486	168051		Germany	 Germany	1.85:1
tt0976026		697369	9178465	346245		India		2.35:1
tt0976014						United States	 USA	1.78:1
tt0975645	15700000	6008677	27039669	287715		United States	 USA	2.35:1
tt0974661	20000000	64167069	136316880	23722310		United States	 USA	2.35:1
tt0974613	15000000	149528	2143005	51909		United Kingdom	 Italy	2.35:1
tt0974554	13000000	3581642	14894347	104168		United States	 Canada	1.85:1
tt0974077						United Kingdom	 UK	1.78:1
tt0974015	300000000	229024295	657926987	93842239		United States	 Iceland	1.85:1
tt0974014	10000000	341323	2058675	53073		United Kingdom	 UK	2.35:1
tt0973844			403819			France	 Belgium	
tt0972883	2500000	4643	15617	3176		United States	 USA	1.85:1
tt0972558	29500000		23772559			Russia	 Ukraine	
tt0972544						United States	 USA	1.85:1
tt0972534						United States	 USA	
tt0972412						United States	 USA	1.78:1
tt0971209	14000000	15515460	22955544	5948555		United States	 USA	2.35:1
tt0970866	100000000	148438600	310650585	30833665		United States	 USA	1.85:1
tt0970472		3259	1170351	3227		Japan		1.85:1
tt0970468		12313694	16724933	2490942		United Kingdom	 UK	2.35:1
tt0970452	45000000		19652185			Czech Republic	 Czech Republic	2.35:1
tt0970416	80000000	79366978	233093859	30480153		United States	 Canada	2.35:1
tt0970411	55000000	7873007	17929684	3129473		United States	 UK	2.35:1
tt0970179	150000000	73864507	185770310	11364505		United States	 UK	1.85:1
tt0969269		4629	2160790	2682		Hong Kong	 China	2.35:1
tt0968264	25000000	11538204	15625544	3506602		United States	 USA	2.39:1
tt0965547						Japan		1.33:1
tt0965394						Canada	 Canada	
tt0964587	7000000		29066681			United Kingdom	 UK	1.85:1
tt0964539	8000000	109846	3234706	54244		United States	 USA	2.35:1
tt0964517	25000000	93617009	129190869	300010		United States	 USA	2.35:1
tt0964516		191442	8658713	105812		India	 India	2.35:1
tt0964185	5000000	518522	2874474	30504		United States	 Argentina	2.35:1
tt0963966	150000000	63150991	215283742	17619622		United States	 USA	2.39:1
tt0963965	10000000					Canada	 USA	2.35:1
tt0963794	8000000	17432844	22818256	8003421		United States	 Australia	2.35:1
tt0963743			14924998			United States	 UK	2.35:1
tt0963208		384955	681725	148698		United States	Afghanistan	1.85:1
tt0963194	8500000	146750	188126	53684		United States	 Canada	1.85:1
tt0963178	50000000	25450527	60253843	9331739		United States	 Germany	2.40:1
tt0962826						Japan		1.78:1
tt0962736	35000000	11001272	29196409	260591		United Kingdom	 UK	2.35:1
tt0962726	11000000	90559416	252909177	42030184		United States	 USA	1.85:1
tt0962711	4000000	95	95	95		United States	Morocco	
tt0961728		13439	388174	3075		United Kingdom	 Ireland	1.85:1
tt0961722	5000000					United States	 USA	2.35:1
tt0961108	8000000	70600	6692182	36884		United States	 USA	2.35:1
tt0961097	25000000		26710392			France		1.85:1
tt0961066	4773906	610825	3383108	40443		Sweden	 Sweden	1.85:1
tt0960890			82360			United States	 USA	2.35:1
tt0960790	4500000		81744033			Germany	 Germany	2.35:1
tt0960731	80000000	110101975	212874864	27450296		United States	 USA	2.35:1
tt0960144	90000000	100018837	204313400	38531374		United States	 Israel	1.85:1
tt0960136						United States	 USA	1.78:1
tt0959601						United Kingdom	 Spain	1.33:1
tt0959337	35000000	22911480	75981180	189911		United Kingdom	 USA	2.35:1
tt0959329	2000000					United States	 USA	2.35:1
tt0956038	30000000	41850659	84375346	13418454		United States	 USA	2.35:1
tt0955346						United States	 USA	1.78:1
tt0955322						United States	 Canada	1.78:1
tt0955308	200000000	105269730	321669741	36063385		United States	 UK	2.39:1
tt0954990	15500000	318623	318623	37296		United States	 USA	2.35:1
tt0954981	1000000		241369			United Kingdom	 UK	1.66:1
tt0954947	13000000	217277	4052191	11083		United Kingdom	 USA	2.35:1
tt0953989			797162			Turkey		
tt0953318	1500000	1601	2744414	904		Belgium	 Belgium	1.85:1
tt0952682		46026	185699	4553		United States	 USA	2.35:1
tt0952640	60000000	217326974	365352546	44307417		United States	 USA	1.85:1
tt0951335	15000000		579626			United States	 USA	2.35:1
tt0951216	22000000	20668843	26412163	7736452		United States	 USA	2.39:1
tt0950739	210000000		8787136			Denmark	 UK	2.35:1
tt0950701						United States		1.33:1
tt0949731	48000000	64506874	163403799	30517109		India	 USA	1.85:1
tt0948547			39171			United States	 USA	1.85:1
tt0948544	21277000		1232102			Norway		2.35:1
tt0948538						United States	 USA	
tt0948470	230000000	262030663	757930663	62004688		United States	 USA	2.39:1
tt0948103						Japan		1.78:1
tt0947810	100000000	35053660	113377594	14309295		United Kingdom	 Morocco	2.35:1
tt0947802	20000000	39263506	44655002	15004672		United States	 USA	2.35:1
tt0947798	13000000	106954678	329398046	1443809		United States	 USA	2.35:1
tt0945513	32000000	54712227	147332697	14812094		United States	 Canada	1.85:1
tt0944947						United States	 Croatia	1.78:1
tt0944835	110000000	118311368	293503354	36011243		United States	 Russia	2.39:1
tt0944834	11000000		12389088			France	France	
tt0944101		27595	39924	5036		United States	 USA	1.85:1
tt0942385	92000000	110515313	195702963	25812796		United States	 USA	2.35:1
tt0942384		142666	142666	3464		United States	 USA	1.85:1
tt0940709		207378	49529913	49770		Hong Kong	 China	2.35:1
tt0940657	65000000		52377611			France	 France	2.35:1
tt0940656	65000000		33885979			France	 France	2.35:1
tt0940642			42013016			South Korea		2.35:1
tt0938341	2500000	278356	943547	28345		Japan	 Japan	1.85:1
tt0938330	20000000	17529157	55362705	8023036		Canada	 Canada	2.39:1
tt0938305	6000000					United States	 USA	
tt0938283	150000000	131772187	319713881	40325019		United States	 USA	2.35:1
tt0937375	13000000	49121934	49778552	17958183		United States	 USA	2.35:1
tt0937237	5000000	65388	784604	25628		United States	 Jordan	1.85:1
tt0936501	25000000	145000989	226837760	24717037		United Kingdom	 France	2.35:1
tt0936458						United Kingdom	 USA	1.78:1
tt0935095						United States	 USA	1.78:1
tt0935075	5000000	2229058	5144717	53778		United States	 USA	1.85:1
tt0934814						United States	 USA	
tt0930083	2000000		6819			Japan	 Japan	1.85:1
tt0929632	10000000	47566524	63649529	1872458		United States	 USA	1.85:1
tt2185022						United States		
tt0929425		1579146	34861529	5532		Italy	 Italy	2.35:1
tt0928414						United States	 USA	1.78:1
tt0926762	3200000		9168516			Belgium	 Belgium	2.35:1
tt0926759			13247396			France	 France	2.35:1
tt0926380		809752	3252136	49342		Australia	 Australia	2.35:1
tt0926129	20000000	43869350	57197876	20804941		United States	 USA	2.35:1
tt0926084	150000000	296374621	977070383	125017372		United Kingdom	 UK	2.39:1
tt0926063						United States	 USA	1.85:1
tt0925266						United States	 USA	1.78:1
tt0925248	2000000	1134358	2161369	38281		United Kingdom		1.85:1
tt0924651						United Kingdom	 UK	
tt0924129	19000000	455654	3676533	77370		United States	 USA	2.35:1
tt0923811		107797	16453927	1579		Japan	 Japan	1.85:1
tt0923752		677914	790128	51493		United States	 USA	1.85:1
tt0920470			9457734			France	 France	2.35:1
tt0920464			141551			India	 India	2.35:1
tt0920458	45000000	148089	10186084	15254		Denmark	 Germany	2.35:1
tt0920457	120000000		964432			India	 India	
tt0918940	180000000	126643061	356700357	38527856		United Kingdom	Gabon	2.35:1
tt0918927	20000000	33446470	51699984	507226		United States	 USA	1.85:1
tt0918575	1000000					United States		1.78:1
tt0914863	15000000		1669947			United States	 USA	1.85:1
tt0914837		39033	294245	4185		United Kingdom	 UK	1.85:1
tt0914798	12500000	9046156	40416563	253085		United Kingdom	 Hungary	1.85:1
tt0914797	5000000	4078607	4629770	278075		United States	 USA	2.35:1
tt0914387						United States	 USA	1.78:1
tt0913968	40000000	129078	42883181	10073		Hong Kong	 China	2.35:1
tt0913445	1500000	9359	14459	3220		Canada	 Canada	1.85:1
tt0913425	18000000	5014305	37472736	107111		Spain	 Spain	2.35:1
tt0913354	20000000	15988876	22942221	6511128		United States	 USA	2.35:1
tt0912597	10000000		35319632			Japan	 Thailand	1.85:1
tt0912593	2000000	1433319	1433319	31533		United States		1.85:1
tt0912343						United States		
tt0910970	180000000	223808164	521311890	63087526		United States	 USA	2.39:1
tt0910936	27000000	87341380	101624843	23245025		United States	 USA	2.35:1
tt0910905			7999896			France	 USA	2.35:1
tt0910885	5000000					United States	 USA	
tt0910559		104589	12861658	3322		Germany	 Germany	1.85:1
tt0910554			23820			United Kingdom	 UK	1.85:1
tt0908454						United Kingdom	 UK	
tt0907702						Sweden	 Sweden	
tt0907683						Sweden	 Sweden	1.33:1
tt0907676						United States	 Bulgaria	2.35:1
tt0907657	150000	9439923	20936722	61901		Ireland	 Ireland	1.85:1
tt0906734	4000000		1688551			United Kingdom	 UK	2.35:1
tt0906665	3800000	50659	2725258	9856		Japan	 Japan	2.35:1
tt0906108	15000000	55204525	55862886	21353789		United States	 USA	1.85:1
tt0905372	38000000	16928670	31505287	8493665		Canada	 Canada	2.39:1
tt0904208						United States	 USA	1.78:1
tt0903747						United States	 USA	
tt0903657	10000000	12551031	28641776	2122177		United States	 USA	1.85:1
tt0903627	6000000	65108	1333241	12524		France	 USA	2.35:1
tt0903624	180000000	303030651	1017030651	84617303		New Zealand	 New Zealand	2.39:1
tt0902955			1261116			Turkey	 Turkey	
tt0902290	750000	8050	8050	3529		United States	 USA	2.35:1
tt0901507	4000000		355345			United Kingdom	 France	1.85:1
tt0901487	10000000	128486	44261209	4775		South Korea	South Korea	2.35:1
tt0901476	30000000	58715510	115375850	21058173		United States	 USA	1.85:1
tt0900387	15000000		9337930			United Kingdom	 France	2.35:1
tt0900357	4500000		1798418			United States	 USA	1.85:1
tt0899128	10000000		1415804			United States	 Hungary	2.35:1
tt0899126						United States	 USA	1.78:1
tt0899106	18000000	22965110	36088028	8057010		United States	 USA	1.85:1
tt0898367	25000000	8117000	27639579	1502231		United States	 USA	2.35:1
tt0898332						United States	 USA	1.78:1
tt0898266						United States	 USA	
tt0897361	12000000	7498716	9669758	3506291		United States	 USA	2.35:1
tt0897347	5000000		1508127			United States	 USA	2.35:1
tt0896872		1124966	1870392	61002		Canada	 Romania	2.35:1
tt0896798	25000000		5796630			United States	 USA	2.35:1
tt0896534						United States	 USA	2.35:1
tt0896529		1603616	2477315	66245		Canada	 Egypt	2.35:1
tt0893532	6000000		397941			United States	 USA	1.85:1
tt0893507			2410542			Turkey	 Turkey	1.85:1
tt0893412		3033623	4072098	1115638		Mexico	 Mexico	1.85:1
tt0893402	12000000		1279576			United Kingdom	 UK	2.35:1
tt0893382		5505267	15773351	1488081		United States	 USA	1.85:1
tt0892899	300000		463377			United Kingdom	 UK	2.35:1
tt0892791	165000000	238736787	752600867	70838207		United States		2.39:1
tt0892782	175000000	198351526	381509870	59321095		United States		2.39:1
tt0892769	165000000	217581231	494879471	43732319		United States		2.39:1
tt0892767	20000000		2405815			United States	 USA	1.85:1
tt0892700						United States		1.78:1
tt0892535						United States	 USA	1.78:1
tt0892318	30000000	53032453	79293444	13540486		United States	 Italy	2.35:1
tt0892255	35000000	748555	34209066	61070		France	Puerto Rico	2.39:1
tt0891592	18000000	8742261	12764201	4721110		Canada	 Thailand	2.35:1
